Id,Label,timeset,indegree,outdegree,Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,eigencentrality,pageranks,modularity_class,Authority,Hub,clustering,level,tag,anomaly,fr,fg,location,bio,nation,weight,occup,categ,statu
drzawba,drzawba,,109,0,109,0,0,0,0,0.142222,0.00029,0,0.003867,0,0.007318,,,0.236845,746484,765,Egypt,"Ex Spokesman of Freedom&Justice Party- Egypt.
TV daily show presenter-مع زوبع 
#Mekamleen TV",,,,,
933556502,amnestyusa,,16,0,16,0,0,0,0,0.085951,0.0003,78,0.014249,0,0.057143,,,,,,,,,,,,
BDSmovement,BDSmovement,,18,0,18,0,0,0,0,0.087975,0.000293,3,0.005444,0,0.036765,,,,,,,,,,,,
Dr_aljezza,Dr_aljezza,,98,0,98,0,0,0,0,0.144444,0.000312,0,0.045399,0,0.021155,,,1.127766,35732,1926,,"دكتوراة في الادارة تخصص "" علم الأرغونوميات "" و جودة الخدمات الحكومية | PhD in Management & Ergonomics | محاضر | مهتم في التاريخ السياسي الاسلامي",,,,,
mahwe311,mahwe311,,102,146,248,8,0.266506,0.292242,62553.421505,0.093099,0.000301,0,0.032448,0.075518,0.048287,,,1.020919,14527,150,,"خنسـاء عند أنصاف الرجال، ألزم خدري عند أمثال عمـر !
حساب جديد",,,,,
aboalhodaalhoms,aboalhodaalhoms,,50,0,50,0,0,0,0,0.092045,0.000292,30,0.007903,0,0.006803,,,0.465111,153882,712,سوريا.ادلب,مواطن صحفي سوري صنعته الثورة السورية حراً بكلماتي مستقلاً بقراري انقل أخر التطورات السورية والاوضاع الانسانية,,,,,
Yousuf_Alkamali,Yousuf_Alkamali,,29,0,29,0,0,0,0,0.085618,0.00029,0,0.012299,0,0.022487,,,0.894579,58785,677,"مسندم, سلطنة عمان","أحاول المحبة والفهم والواقعية
..
وكلما فشلت في المحاولة
..
أكتب الشعر
..
.

ماذا يقولُ الصادقُ المفضوحُ؟",,,,,
boibraheem,boibraheem,,64,0,64,0,0,0,0,0.094196,0.000293,0,0.017292,0,0.019713,,,1.133051,44687,354,,الصراحة راحة,,,,,
aalmarri_,aalmarri_,,12,0,12,0,0,0,0,0.086592,0.000012,4,0,0,0.022222,,,0.025542,5675,996,"Doha, Qatar",يقولنا الكلام الذي لا نقوله | https://t.co/Rl7X4cpLDY | طالب شؤون دولية في جامعة قطر حرسها الله,قطری,,,,
mehdirhasan,mehdirhasan,,49,0,49,0,0,0,0,0.123515,0.000298,78,0.027713,0,0.026596,,,0.188746,1069777,3298,Washington DC,"Host, @mehdihasanshow on @MSNBC and NBC's @peacockTV",,,,,
mohdwaves,mohdwaves,,24,0,24,0,0,0,0,0.088744,0.000291,0,0.019093,0,0.055336,,,1.516125,12598,954,"Doha, Qatar",تويتر منصة مهمة للدفاع عن حقوق الانسان فلا تبخل على نفسك والاخرين بكلمة صدق في وجه سلطان جائر .!! // استشاري قانوني وكاتب عمود رأي قطري //مقالاتي هنا↓,,,,,
FahadBuzwair,FahadBuzwair,,43,0,43,0,0,0,0,0.103379,0.000293,0,0.004042,0,0.001161,,,0.24324,180881,1817,الخليج العربي,حساب شخصي لمناضل تويتري قديم 👨🏻‍💻 عفوي أحيان 😂 وأحيان رسمي 👨🏻‍⚖️، حكمتي فالحياة: اربط حزامك وانت داخل تويتر لأنه صاير نكبه ❌.  مجلسي اليومي بسناب Buzwair,قطری,,,,
SaawtApp,SaawtApp,,41,0,41,0,0,0,0,0.119191,0.000294,6,0.010673,0,0.01552,,,,,,,,,,,,
RTErdogan,RTErdogan,,107,0,107,0,0,0,0,0.103799,0.000294,66,0.017444,0,0.00864,,,0.020293,17708346,100,"Ankara, Turkey",Türkiye Cumhurbaşkanı ve AK Parti Genel Başkanı - President of Turkey and AK Party Chairman,,,,,
LoveLiberty_2,LoveLiberty_2,,226,0,226,0,0,0,0,0.333619,0.000334,0,0.07217,0,0.015495,,,1.233453,33366,63,,"Professor of political communication, author, and poet. هذا حسابي الوحيد في تويتر. توقفت عن التدوين في حسابي القديم.",,,,,
alowid,alowid,,62,0,62,0,0,0,0,0.105468,0.000293,30,0.009551,0,0.004098,,,0.512795,144491,152,,للتواصل aatharq8@gmail.com واتساب 0096560756727 حسابي في سناب alowid,,,,,
psyche_ar,psyche_ar,,57,0,57,0,0,0,0,0.100486,0.00029,109,0.010263,0,0.010774,,,0.607768,172707,59,,"مهتم بعلم النفس .. أترجم مقاطع عن علم النفس وأتمنى أن أفيد وأستفيد.
للتواصل:
psyche.arabic@gmail.com",,,,,
933556288,ForeignPolicy,,23,0,23,0,0,0,0,0.09083,0.000296,78,0.010551,0,0.036797,,,,,,,,,,,,
riyadhalasaad,riyadhalasaad,,107,0,107,0,0,0,0,0.09405,0.000293,30,0.01661,0,0.005555,,,0.416852,388989,311,الحساب الرسمي لقائد الجيش الحر,"مؤسس وقائد الجيش السوري الحر
من اوائل المنشقيين عن الجيش السوري النظامي
هدفنا وغايتنا تحرير سوريا ورفع راية الحق وأقامة العدل بعون الله ارجو عفو الله ورضاه",,,,,
AdelAljubeir,AdelAljubeir,,99,0,99,0,0,0,0,0.147587,0.000293,30,0.022395,0,0.006943,,,0.095697,3141137,153,المملكة العربية السعودية,وزير الدولة للشؤون الخارجية وعضو مجلس الوزراء - Minister of State for Foreign Affairs and member of the Council of Ministers,,,,,
acprahr,acprahr,,102,0,102,0,0,0,0,0.203397,0.000318,0,0.022079,0,0.031313,,,1.797249,33344,10,,الحساب الرسمي - جمعية الحقوق المدنية والسياسية في السعودية The official account - Saudi Civil and Political Rights Association (ACPRA) #acprahr #حسم,,,,,
AbdulahAlshamri,AbdulahAlshamri,,36,0,36,0,0,0,0,0.125689,0.000296,100,0.004585,0,0.016043,,,0.700765,46565,499,الرياض,,,,,,
Raissouni11,Raissouni11,,45,0,45,0,0,0,0,0.084091,0.000293,100,0.005657,0,0.019027,,,0.993502,12714,9,,,,,,,
namacenter,namacenter,,62,0,62,0,0,0,0,0.126987,0.000295,109,0.011625,0,0.010109,,,0.840944,37653,3,Lebanon,"‏مؤسسة بحثية، تُعنى بإعداد ونشر وترجمة الأبحاث والدراسات في مجال الدراسات الإسلامية والإنسانية. تأسست عام 2010/1432 بيروت.
للتواصل: info@nama-center.com",,,,,
TaAbdualrahman,TaAbdualrahman,,49,0,49,0,0,0,0,0.095665,0.000292,109,0.007552,0,0.011968,,,0.835421,16032,11,,"حساب يُعنى ببعض المقتطفات من كتابات د.طه عبد الرحمن -حفظه الله-، وما يتصل بإنتاجه. ولا صلة للصفحة بالبروفيسور لتصل المتابعين الكرام به.
(حساب غير شخصي)",,,,,
t_saif,t_saif,,103,0,103,0,0,0,0,0.200427,0.00032,100,0.013443,0,0.011683,,,0.750554,118782,2345,Saudi Arabia,باحث في العلوم السياسية ، مدافع عن الحقوق المدنية - فيديو https://t.co/tRwxYCMHiq,,,,,
Dr_Kassab,Dr_Kassab,,109,0,109,0,0,0,0,0.113481,0.000301,100,0.011588,0,0.011298,,,0.541285,342104,756,لندن - الرياض - الجوف,دكتوراه علوم سياسية. وطني وقيادتي خط أحمر، وكرامتي رأس مالي. مُنسجم مع نفسي وقناعاتي، وقلبي مفتوح للجميع. أُحب الحياة، وأعشق الوفاء، واحترام المرأة رجولة وشرف.,,,,,
saudAlfunaysan,saudAlfunaysan,,66,0,66,0,0,0,0,0.127745,0.000303,100,0.008075,0,0.015144,,,0.725807,122354,118,"الرياض, المملكة العربية السعودية",استاذ في جامعه الامام وعميد كليه الشريعه بالرياض / سابقا,عربستانی,3,,اخوانی-بنائی-نجدی,فعال
Alhajlah,Alhajlah,,23,0,23,0,0,0,0,0.088326,0.000292,100,0.004228,0,0.047619,,,0.807393,24443,2978,KSA - USA,مهتم ب فكر-قانون-فلسفة تشريع،حساب شخصي-مع رؤية٢٠٣٠ والعمل على تحقيقها-دكتوراة في القانون الصحي من أمريكا، ماجستير قانون تجاري، وآخر مقارن LLB/(2) LLMs/ SJD(PhD),,,,,
tawalku,tawalku,,47,0,47,0,0,0,0,0.089205,0.000296,100,0.004902,0,0.01401,,,0.953374,17468,164,"Riyadh, Saudi Arabia",في العالم العربي طاقات بشرية هائلة لتحقيق الريادة والتفوق..فما على صناع القرار إلا وضع البرامج اللازمة لتفعيل تلك القدرات وتسخيرها ودعمها لخدمة الأمة,,,,,
IbrahimAlbleahy,IbrahimAlbleahy,,84,0,84,0,0,0,0,0.088178,0.000293,100,0.010017,0,0.008176,,,0.764478,106239,224,https://fb.com/ibrahimalbleahy,يعمل في تحليل وتفكيك بنية الجهل المركب وتأسيس علم جديد لكشف هذه البنية الفظيعة فالجهل المركب ليس عدما أوفراغا بل بنية صلدة.,,,,,
ghariba33,ghariba33,,43,0,43,0,0,0,0,0.165237,0.000309,0,0.036391,0,0.09878,,,1.673979,7353,1561,My suitcase,"Freelance Journalist/Filmmaker.
(She/her)",,,,,
greatsaudipod,greatsaudipod,,66,0,66,0,0,0,0,0.190904,0.000312,0,0.05037,0,0.06899,,,2.217139,10623,14,المملكة العربية السعودية,بودكاست يتناول الشأن العام السعودي. حرّية، عدالة، تعدديّة، تمثيل... وكل ما يجعل السعوديّة عظيمة.,,,,,
fre_dp,fre_dp,,102,0,102,0,0,0,0,0.089818,0.000291,0,0.018294,0,0.013992,,,0.895304,47102,130,لدعم الحالات الانسانية,"الحساب الرسمي ل #فريق_أصدقاء_دبلوماسي




#رمضان_كريم",,,,,
Mosho_NZ,Mosho_NZ,,46,0,46,0,0,0,0,0.141445,0.000308,0,0.025854,0,0.077273,,,1.763026,6683,2606,New Zealand 🇳🇿,مجرد إنسان متمرد على السائد #الحرية_لمعتقلي_الرأي,,,,,
KenRoth,KenRoth,,29,0,29,0,0,0,0,0.098385,0.000302,92,0.009129,0,0.031746,,,,,,,,,,,,
hagloni,hagloni,,22,0,22,0,0,0,0,0.10481,0.000299,0,0.014152,0,0.1,,,1.881691,1519,287,"Chicago, IL",عربي مسلم من #حقل,عربستاني,,,,
alestiklal,alestiklal,,56,0,56,0,0,0,0,0.112998,0.00029,0,0.010587,0,0.013961,,,0.700104,123283,2,,"صحيفة الاستقلال .. صحيفة منحازة، خلافا لما يتوقعه البعض أو اعتاده من الصحف  #الشعب_يريد 

للتواصل info@alestiklal.net",,,,,
binomeir,binomeir,,27,0,27,0,0,0,0,0.097269,0.0003,100,0.01023,0,0.038462,,,1.593426,15550,403,Qatar,مواطن قطري / دكتوراه في التاريخ و استاذ في جامعة قطر سابقا / عضو مؤسس لمنظمة الكرامة لحقوق الإنسان / امين سر الحملة العالمية لمقاومة العدوان,,,,,
abughanim73,abughanim73,,77,0,77,0,0,0,0,0.109157,0.000299,0,0.024333,0,0.01807,,,1.102729,41491,701,,,,,,,
933557441,UltraSawt,,22,0,22,0,0,0,0,0.079647,0.000293,30,0.00549,0,0.047619,,,,,,,,,,,,
ashmlan,ashmlan,,106,0,106,0,0,0,0,0.219245,0.000322,0,0.058357,0,0.045147,,,1.432198,9607,352,"Toronto, Ontario",Architect | political activist | مهندس معماري | ناشط سياسي,عربستاني,,,,
cou_revolution,cou_revolution,,82,0,82,0,0,0,0,0.118923,0.000309,0,0.049079,0,0.044866,,,1.414951,36085,391,,نحن الثورة المضادة التي تسعى إلى القضاء على الشعوب ..وردع تمردات الحالمين بالحرية وطيب العيش .. أغرد بلسان دول الثورة المضادة,,,,,
Alsharqinfo,Alsharqinfo,,50,0,50,0,0,0,0,0.106106,0.000295,30,0.014001,0,0.013605,,,1.12433,11905,3,أونتاريو / كندا,"‏‏‏‏‏‏‏‏مكتب دراسات الشرق, إشراف المركز الكندي للإستشارات الفكرية
@CANCONSULTANCY
يعتني بقضايا الفكر ومستقبل الشرق الاستراتيجي
alsharqinfo1@gmail.com",,,,,
NetworkArab,NetworkArab,,64,0,64,0,0,0,0,0.136485,0.000296,109,0.008075,0,0.003966,,,0.748776,16354,31,Worldwide,حساب مخصص للتعريف بأخبار وإصدارات الشبكة العربية للأبحاث والنشر التي تأسست عام 2007م للتواصل: info@arabiyanetwork.com,,,,,
USAbilAraby,USAbilAraby,,95,0,95,0,0,0,0,0.131098,0.000304,0,0.033764,0,0.013326,,,0.248353,1395821,581,,نحن مكتب التواصل الإعلامي التابع لوزارة الخارجية الأمريكية. هدفنا تعزيز أواصر التعاون والتواصل الأمريكي الرسمي مع وسائل الإعلام العربية.,,,,,
ShafeeqGhabra,ShafeeqGhabra,,54,0,54,0,0,0,0,0.109379,0.000292,30,0.002269,0,0.007164,,,0.496773,85824,342,,A Professor of Political Science at Kuwait University who believes in DEMOCRACY & HUMAN RIGHTS. The events in the Arab World represent a Second Independence,,,,,
Sama7ti,Sama7ti,,130,0,130,0,0,0,0,0.110191,0.000298,0,0.018799,0,0.009362,,,0.687096,171066,0,بلاد التوحيد,سماحتي مهتم بـ نشر السلفية الأثرية الصحيحة المحبة لـ ولاة ألامر المعصومين والمعاهدين الأبرياء الذين يحمون بلاد التوحيد بل هم من أسسوها,,,,,
houssam_alghali,houssam_alghali,,26,0,26,0,0,0,0,0.119017,0.000291,30,0.005959,0,0.048913,,,1.0975,24697,802,بيروت - لبنان,‏رأي حر,,,,,
AlHerbesh,AlHerbesh,,76,0,76,0,0,0,0,0.152053,0.000296,100,0.005923,0,0.00722,,,0.230103,563280,2046,,( أَلَيْسَ اللَّهُ بِكَافٍ عَبْدَهُ ۖ وَيُخَوِّفُونَكَ بِالَّذِينَ مِن دُونِهِ ۚ),,,,,
ahmeddine,ahmeddine,,69,0,69,0,0,0,0,0.165089,0.000298,30,0.017131,0,0.022388,,,1.012923,22022,796,صاحبُكم: راو من صحراء الملثمين,صاحبُكم: راو من صحراء الملثمين. يحترف الصحافةَ ويهوى الأدب. متبتلٌ في محرابيْ: الحرية، والكلمة العذبة.,,,,,
Mo_aziz_hagin,Mo_aziz_hagin,,54,0,54,0,0,0,0,0.081273,0.000294,109,0.006858,0,0.019956,,,0.691278,14290,809,,‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏محب للقراءة والكتب، تخرجت من قسم التاريخ، ماجستير مقارنة أديان، صدر كتابي بعنوان (مودة الغرباء: حكايات من السير الذاتية والمذكرات).,,,,,
nsfadala,nsfadala,,25,0,25,0,0,0,0,0.087756,0.000294,100,0.010264,0,0.050725,,,0.809207,64625,1253,مملكة البحرين,‏‏‏‏‏‏‏‏‏‏‏‏نائب سابق بالبرلمان البحريني - نائب سابق للأمين العام لجمعية المنبر الوطني الاسلامي- عضو مؤسس بتجمع الوحدة الوطنية - رئيس سابق لجمعية مناصرة فلسطين,,,,,
2Alkhateeb,2Alkhateeb,,28,0,28,0,0,0,0,0.122227,0.000292,30,0.004044,0,0.027692,,,1.155248,7268,273,Qatar,أستاذ المنهجية والأخلاق - مركز التشريع الاسلامي والأخلاق - جامعة حمد بن خليفة.,قطر ؟,,,,
m_h_aldallal,m_h_aldallal,,7,0,7,0,0,0,0,0.088159,0.000012,6,0,0,0,,,3.901297,45269,1353,,دكتوراه في القانون  -  عضو مجلس أمه سابق,,,,,
ObaydahAmer,ObaydahAmer,,55,0,55,0,0,0,0,0.135514,0.000294,109,0.006358,0,0.016691,,,-0.256142,11351,4770,"Istanbul, Turkey",لـ @loaila_ | كل حديثنا وقت الهزائم هو محاولة، واعية أو غير واعية، للهروب من خطيئتنا الأصيلة: هزيمتنا في المعركة.,سوري,,,,
Rasha_au,Rasha_au,,17,99,116,8,0.289463,0.316063,566676.035308,0.091104,0.000293,0,0.017059,0.058015,0.041794,,,2.224907,1138,116,,غدا سيكسر القيد و سيهزم الليل و ستشرق الشمس من جديد على الجزيرة العربية و سنفرح بأجمل عيد... الفرج القريب🕊,,,,,
YahyaAlhadid,YahyaAlhadid,,19,0,19,0,0,0,0,0.118123,0.000299,0,0.0309,0,0.187135,,,3.177146,51066,1737,Australia,Human Rights Defender - Chairman of Gulf Institute for Democracy and Human Rights @gulfidhr,,,,,
nasema33,nasema33,,13,0,13,0,0,0,0,0.134015,0.000291,0,0.013233,0,0.172727,,,1.703837,16625,986,التراب,من جنس بني آدم .. ابحث عن الكرامة.https://t.co/dZe0mC47nU,,,,,
Al_Wile7,Al_Wile7,,78,0,78,0,0,0,0,0.110166,0.000308,0,0.037099,0,0.050117,,,1.41686,7067,361,New Zealand 🇳🇿,أُفضِّل الحرية مع الخطر على السلم مع العبودية #الحرية_لمعتقلي_الرأي,,,,,
tahaalhajji,tahaalhajji,,56,0,56,0,0,0,0,0.20237,0.000311,0,0.047798,0,0.102376,,,3.208051,11547,667,"الاحساء, المملكة العربية السعو",‏‏‏‏‏‏‏الجميع يعرفون التضحية، لكن هناك من يضحي لك وهناك من يضحي بك... محام,,,,,
AnaAlarabytv,AnaAlarabytv,,46,0,46,0,0,0,0,0.175766,0.000296,5,0.023161,0,0.044397,,,1.268399,115395,12,United Kingdom,أنا العربي قناة رقمية للتلفزيون العربي @alarabytv على وسائل التواصل الاجتماعي، تُنتج قصصاً إخبارية وثقافية وترفيهية,,,,,
dianamoukalled,dianamoukalled,,13,0,13,0,0,0,0,0.090586,0.000287,0,0,0,0,,,1.9108,99518,1695,"Beirut, Lebanon","TV journalist, documentary producer, women advocate and social media junkie
صحافية ومعدة أفلام وثائقية ..",,,,,
vbfy547,vbfy547,,64,0,64,0,0,0,0,0.160057,0.0003,0,0.030695,0,0.066052,,,1.863625,9590,78,الحجاز المقدّس,بقدر إيغالنا في الضياع بقدر تألمنا حال الخروج منه #أبق_الوعي_حيا ..,,,,,
amani_aal,amani_aal,,37,0,37,0,0,0,0,0.101677,0.000301,0,0.019563,0,0.042063,,,1.253782,9161,587,"Los Angeles, CA",Saudi American Feminist. Views are my own and I tweet in both English and Arabic. #FreeSaudiActivists,,,,,
NYTBen,NYTBen,,17,0,17,0,0,0,0,0.115402,0.000299,0,0.016378,0,0.042857,,,0.907111,55363,2300,متنقل,"Beirut Bureau Chief, The New York Times. Author of MBS: The Rise to Power of Mohammed Bin Salman. Order here: https://t.co/75b29TIiLS.",,,,,
Rabih_S_Haddad,Rabih_S_Haddad,,28,0,28,0,0,0,0,0.080643,0.000293,0,0.013659,0,0.038462,,,0.707745,9119,1460,بيروت - الدوحة - اسطمبول,الأمين العام المساعد لتيار #أهل_السنة في #لبنان المدير التنفيذي للحملة العالمية لمقاومة العدوان نائب رئيس المنتدى السياسي الدولي ناشط وباحث في السياسة والحقوق,,,,,
MAAljin,MAAljin,,77,0,77,0,0,0,0,0.099156,0.000316,0,0.032517,0,0.042957,,,1.319991,38940,20,,كاريكاتير سعودي ساخر | parody account,,,,,
maysaaX,maysaaX,,45,0,45,0,0,0,0,0.102163,0.000296,0,0.014239,0,0.019027,,,0.481063,200303,1004,"Washington, DC","Journalist & #Feminist from Mecca living in #DC, Author of @Mimosa_novel 🌼 ,#pet lover😼🐶, 🎥 Instagram: Maysaamoudi",,,,,
IsaacALawyer,IsaacALawyer,,59,0,59,0,0,0,0,0.134279,0.000301,0,0.03445,0,0.050817,,,1.35956,22363,630,Warning: The instant translators (Google & Bing) which are built-in Twitter mostly provide misleading translation from Arabic to English.,محام س| محلل سياسي | ناشط معارض | عضو بالعفو الدولية وحزب العمال النيوزيلندي F/Lawyer | Ex-Saudi | Dissident Activst | Poltcl Anlyst | Amnsty Int | NZLabor Prty,,,,,
